TimeCreated,EventID,Computer,Channel,EventRecordID,Level,Provider,UtcTime,Image,CommandLine,ParentImage,SourceImage,TargetImage,GrantedAccess,DestinationIp,DestinationPort,TargetFilename,User,RuleName,ParentCommandLine,CallTrace,Message
,3,,Microsoft-Windows-Sysmon/Operational,,,,2020-08-07 14:33:42.649,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,,10.10.10.5,80,,THESHIRE\pgustavo,-,,,"Network connection detected:
RuleName: -
UtcTime: 2020-08-07 14:33:42.649
ProcessGuid: {297bc33e-65d0-5f2d-8207-000000000400}
ProcessId: 1648
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
User: THESHIRE\pgustavo
Protocol: tcp
Initiated: true
SourceIsIpv6: false
SourceIp: 172.18.39.5
SourceHostname: -
SourcePort: 65397
SourcePortName: -
DestinationIsIpv6: false
DestinationIp: 10.10.10.5
DestinationHostname: -
DestinationPort: 80
DestinationPortName: -"
,10,,Microsoft-Windows-Sysmon/Operational,,,,2020-08-07 14:33:44.832,,,,C:\windows\system32\svchost.exe,C:\windows\System32\smss.exe,0x2000,,,,,-,,C:\windows\SYSTEM32\ntdll.dll+9c534|C:\windows\System32\KERNELBASE.dll+2726e|c:\windows\system32\sysmain.dll+7a8cb|c:\windows\system32\sysmain.dll+52730|c:\windows\system32\sysmain.dll+1c468|c:\windows\system32\sysmain.dll+1bf95|c:\windows\system32\sysmain.dll+74b0d|c:\windows\system32\sysmain.dll+73b32|c:\windows\system32\sysmain.dll+601a3|C:\windows\system32\svchost.exe+314c|C:\windows\System32\sechost.dll+2de2|C:\windows\System32\KERNEL32.DLL+17bd4|C:\windows\SYSTEM32\ntdll.dll+6ce51,"Process accessed:
RuleName: -
UtcTime: 2020-08-07 14:33:44.832
SourceProcessGUID: {297bc33e-5c31-5f2b-2b00-000000000400}
SourceProcessId: 1784
SourceThreadId: 1876
SourceImage: C:\windows\system32\svchost.exe
TargetProcessGUID: {297bc33e-5c28-5f2b-0300-000000000400}
TargetProcessId: 408
TargetImage: C:\windows\System32\smss.exe
GrantedAccess: 0x2000
CallTrace: C:\windows\SYSTEM32\ntdll.dll+9c534|C:\windows\System32\KERNELBASE.dll+2726e|c:\windows\system32\sysmain.dll+7a8cb|c:\windows\system32\sysmain.dll+52730|c:\windows\system32\sysmain.dll+1c468|c:\windows\system32\sysmain.dll+1bf95|c:\windows\system32\sysmain.dll+74b0d|c:\windows\system32\sysmain.dll+73b32|c:\windows\system32\sysmain.dll+601a3|C:\windows\system32\svchost.exe+314c|C:\windows\System32\sechost.dll+2de2|C:\windows\System32\KERNEL32.DLL+17bd4|C:\windows\SYSTEM32\ntdll.dll+6ce51"
,10,,Microsoft-Windows-Sysmon/Operational,,,,2020-08-07 14:33:44.832,,,,C:\windows\system32\svchost.exe,C:\windows\system32\csrss.exe,0x2000,,,,,-,,C:\windows\SYSTEM32\ntdll.dll+9c534|C:\windows\System32\KERNELBASE.dll+2726e|c:\windows\system32\sysmain.dll+7a8cb|c:\windows\system32\sysmain.dll+52730|c:\windows\system32\sysmain.dll+1c468|c:\windows\system32\sysmain.dll+1bf95|c:\windows\system32\sysmain.dll+74b0d|c:\windows\system32\sysmain.dll+73b32|c:\windows\system32\sysmain.dll+601a3|C:\windows\system32\svchost.exe+314c|C:\windows\System32\sechost.dll+2de2|C:\windows\System32\KERNEL32.DLL+17bd4|C:\windows\SYSTEM32\ntdll.dll+6ce51,"Process accessed:
RuleName: -
UtcTime: 2020-08-07 14:33:44.832
SourceProcessGUID: {297bc33e-5c31-5f2b-2b00-000000000400}
SourceProcessId: 1784
SourceThreadId: 1876
SourceImage: C:\windows\system32\svchost.exe
TargetProcessGUID: {297bc33e-5c2e-5f2b-0600-000000000400}
TargetProcessId: 532
TargetImage: C:\windows\system32\csrss.exe
GrantedAccess: 0x2000
CallTrace: C:\windows\SYSTEM32\ntdll.dll+9c534|C:\windows\System32\KERNELBASE.dll+2726e|c:\windows\system32\sysmain.dll+7a8cb|c:\windows\system32\sysmain.dll+52730|c:\windows\system32\sysmain.dll+1c468|c:\windows\system32\sysmain.dll+1bf95|c:\windows\system32\sysmain.dll+74b0d|c:\windows\system32\sysmain.dll+73b32|c:\windows\system32\sysmain.dll+601a3|C:\windows\system32\svchost.exe+314c|C:\windows\System32\sechost.dll+2de2|C:\windows\System32\KERNEL32.DLL+17bd4|C:\windows\SYSTEM32\ntdll.dll+6ce51"
,10,,Microsoft-Windows-Sysmon/Operational,,,,2020-08-07 14:33:44.832,,,,C:\windows\system32\svchost.exe,C:\windows\system32\wininit.exe,0x2000,,,,,-,,C:\windows\SYSTEM32\ntdll.dll+9c534|C:\windows\System32\KERNELBASE.dll+2726e|c:\windows\system32\sysmain.dll+7a8cb|c:\windows\system32\sysmain.dll+52730|c:\windows\system32\sysmain.dll+1c468|c:\windows\system32\sysmain.dll+1bf95|c:\windows\system32\sysmain.dll+74b0d|c:\windows\system32\sysmain.dll+73b32|c:\windows\system32\sysmain.dll+601a3|C:\windows\system32\svchost.exe+314c|C:\windows\System32\sechost.dll+2de2|C:\windows\System32\KERNEL32.DLL+17bd4|C:\windows\SYSTEM32\ntdll.dll+6ce51,"Process accessed:
RuleName: -
UtcTime: 2020-08-07 14:33:44.832
SourceProcessGUID: {297bc33e-5c31-5f2b-2b00-000000000400}
SourceProcessId: 1784
SourceThreadId: 1876
SourceImage: C:\windows\system32\svchost.exe
TargetProcessGUID: {297bc33e-5c2e-5f2b-0800-000000000400}
TargetProcessId: 604
TargetImage: C:\windows\system32\wininit.exe
GrantedAccess: 0x2000
CallTrace: C:\windows\SYSTEM32\ntdll.dll+9c534|C:\windows\System32\KERNELBASE.dll+2726e|c:\windows\system32\sysmain.dll+7a8cb|c:\windows\system32\sysmain.dll+52730|c:\windows\system32\sysmain.dll+1c468|c:\windows\system32\sysmain.dll+1bf95|c:\windows\system32\sysmain.dll+74b0d|c:\windows\system32\sysmain.dll+73b32|c:\windows\system32\sysmain.dll+601a3|C:\windows\system32\svchost.exe+314c|C:\windows\System32\sechost.dll+2de2|C:\windows\System32\KERNEL32.DLL+17bd4|C:\windows\SYSTEM32\ntdll.dll+6ce51"
,10,,Microsoft-Windows-Sysmon/Operational,,,,2020-08-07 14:33:44.832,,,,C:\windows\system32\svchost.exe,C:\windows\system32\csrss.exe,0x2000,,,,,-,,C:\windows\SYSTEM32\ntdll.dll+9c534|C:\windows\System32\KERNELBASE.dll+2726e|c:\windows\system32\sysmain.dll+7a8cb|c:\windows\system32\sysmain.dll+52730|c:\windows\system32\sysmain.dll+1c468|c:\windows\system32\sysmain.dll+1bf95|c:\windows\system32\sysmain.dll+74b0d|c:\windows\system32\sysmain.dll+73b32|c:\windows\system32\sysmain.dll+601a3|C:\windows\system32\svchost.exe+314c|C:\windows\System32\sechost.dll+2de2|C:\windows\System32\KERNEL32.DLL+17bd4|C:\windows\SYSTEM32\ntdll.dll+6ce51,"Process accessed:
RuleName: -
UtcTime: 2020-08-07 14:33:44.832
SourceProcessGUID: {297bc33e-5c31-5f2b-2b00-000000000400}
SourceProcessId: 1784
SourceThreadId: 1876
SourceImage: C:\windows\system32\svchost.exe
TargetProcessGUID: {297bc33e-5c2e-5f2b-0900-000000000400}
TargetProcessId: 612
TargetImage: C:\windows\system32\csrss.exe
GrantedAccess: 0x2000
CallTrace: C:\windows\SYSTEM32\ntdll.dll+9c534|C:\windows\System32\KERNELBASE.dll+2726e|c:\windows\system32\sysmain.dll+7a8cb|c:\windows\system32\sysmain.dll+52730|c:\windows\system32\sysmain.dll+1c468|c:\windows\system32\sysmain.dll+1bf95|c:\windows\system32\sysmain.dll+74b0d|c:\windows\system32\sysmain.dll+73b32|c:\windows\system32\sysmain.dll+601a3|C:\windows\system32\svchost.exe+314c|C:\windows\System32\sechost.dll+2de2|C:\windows\System32\KERNEL32.DLL+17bd4|C:\windows\SYSTEM32\ntdll.dll+6ce51"
,10,,Microsoft-Windows-Sysmon/Operational,,,,2020-08-07 14:33:44.832,,,,C:\windows\system32\svchost.exe,C:\windows\system32\winlogon.exe,0x2000,,,,,-,,C:\windows\SYSTEM32\ntdll.dll+9c534|C:\windows\System32\KERNELBASE.dll+2726e|c:\windows\system32\sysmain.dll+7a8cb|c:\windows\system32\sysmain.dll+52730|c:\windows\system32\sysmain.dll+1c468|c:\windows\system32\sysmain.dll+1bf95|c:\windows\system32\sysmain.dll+74b0d|c:\windows\system32\sysmain.dll+73b32|c:\windows\system32\sysmain.dll+601a3|C:\windows\system32\svchost.exe+314c|C:\windows\System32\sechost.dll+2de2|C:\windows\System32\KERNEL32.DLL+17bd4|C:\windows\SYSTEM32\ntdll.dll+6ce51,"Process accessed:
RuleName: -
UtcTime: 2020-08-07 14:33:44.832
SourceProcessGUID: {297bc33e-5c31-5f2b-2b00-000000000400}
SourceProcessId: 1784
SourceThreadId: 1876
SourceImage: C:\windows\system32\svchost.exe
TargetProcessGUID: {297bc33e-5c2e-5f2b-0a00-000000000400}
TargetProcessId: 680
TargetImage: C:\windows\system32\winlogon.exe
GrantedAccess: 0x2000
CallTrace: C:\windows\SYSTEM32\ntdll.dll+9c534|C:\windows\System32\KERNELBASE.dll+2726e|c:\windows\system32\sysmain.dll+7a8cb|c:\windows\system32\sysmain.dll+52730|c:\windows\system32\sysmain.dll+1c468|c:\windows\system32\sysmain.dll+1bf95|c:\windows\system32\sysmain.dll+74b0d|c:\windows\system32\sysmain.dll+73b32|c:\windows\system32\sysmain.dll+601a3|C:\windows\system32\svchost.exe+314c|C:\windows\System32\sechost.dll+2de2|C:\windows\System32\KERNEL32.DLL+17bd4|C:\windows\SYSTEM32\ntdll.dll+6ce51"
,10,,Microsoft-Windows-Sysmon/Operational,,,,2020-08-07 14:33:44.832,,,,C:\windows\system32\svchost.exe,C:\windows\system32\services.exe,0x2000,,,,,-,,C:\windows\SYSTEM32\ntdll.dll+9c534|C:\windows\System32\KERNELBASE.dll+2726e|c:\windows\system32\sysmain.dll+7a8cb|c:\windows\system32\sysmain.dll+52730|c:\windows\system32\sysmain.dll+1c468|c:\windows\system32\sysmain.dll+1bf95|c:\windows\system32\sysmain.dll+74b0d|c:\windows\system32\sysmain.dll+73b32|c:\windows\system32\sysmain.dll+601a3|C:\windows\system32\svchost.exe+314c|C:\windows\System32\sechost.dll+2de2|C:\windows\System32\KERNEL32.DLL+17bd4|C:\windows\SYSTEM32\ntdll.dll+6ce51,"Process accessed:
RuleName: -
UtcTime: 2020-08-07 14:33:44.832
SourceProcessGUID: {297bc33e-5c31-5f2b-2b00-000000000400}
SourceProcessId: 1784
SourceThreadId: 1876
SourceImage: C:\windows\system32\svchost.exe
TargetProcessGUID: {297bc33e-5c2e-5f2b-0b00-000000000400}
TargetProcessId: 740
TargetImage: C:\windows\system32\services.exe
GrantedAccess: 0x2000
CallTrace: C:\windows\SYSTEM32\ntdll.dll+9c534|C:\windows\System32\KERNELBASE.dll+2726e|c:\windows\system32\sysmain.dll+7a8cb|c:\windows\system32\sysmain.dll+52730|c:\windows\system32\sysmain.dll+1c468|c:\windows\system32\sysmain.dll+1bf95|c:\windows\system32\sysmain.dll+74b0d|c:\windows\system32\sysmain.dll+73b32|c:\windows\system32\sysmain.dll+601a3|C:\windows\system32\svchost.exe+314c|C:\windows\System32\sechost.dll+2de2|C:\windows\System32\KERNEL32.DLL+17bd4|C:\windows\SYSTEM32\ntdll.dll+6ce51"
,10,,Microsoft-Windows-Sysmon/Operational,,,,2020-08-07 14:33:44.832,,,,C:\windows\system32\svchost.exe,C:\windows\system32\lsass.exe,0x2000,,,,,-,,C:\windows\SYSTEM32\ntdll.dll+9c534|C:\windows\System32\KERNELBASE.dll+2726e|c:\windows\system32\sysmain.dll+7a8cb|c:\windows\system32\sysmain.dll+52730|c:\windows\system32\sysmain.dll+1c468|c:\windows\system32\sysmain.dll+1bf95|c:\windows\system32\sysmain.dll+74b0d|c:\windows\system32\sysmain.dll+73b32|c:\windows\system32\sysmain.dll+601a3|C:\windows\system32\svchost.exe+314c|C:\windows\System32\sechost.dll+2de2|C:\windows\System32\KERNEL32.DLL+17bd4|C:\windows\SYSTEM32\ntdll.dll+6ce51,"Process accessed:
RuleName: -
UtcTime: 2020-08-07 14:33:44.832
SourceProcessGUID: {297bc33e-5c31-5f2b-2b00-000000000400}
SourceProcessId: 1784
SourceThreadId: 1876
SourceImage: C:\windows\system32\svchost.exe
TargetProcessGUID: {297bc33e-5c2e-5f2b-0c00-000000000400}
TargetProcessId: 768
TargetImage: C:\windows\system32\lsass.exe
GrantedAccess: 0x2000
CallTrace: C:\windows\SYSTEM32\ntdll.dll+9c534|C:\windows\System32\KERNELBASE.dll+2726e|c:\windows\system32\sysmain.dll+7a8cb|c:\windows\system32\sysmain.dll+52730|c:\windows\system32\sysmain.dll+1c468|c:\windows\system32\sysmain.dll+1bf95|c:\windows\system32\sysmain.dll+74b0d|c:\windows\system32\sysmain.dll+73b32|c:\windows\system32\sysmain.dll+601a3|C:\windows\system32\svchost.exe+314c|C:\windows\System32\sechost.dll+2de2|C:\windows\System32\KERNEL32.DLL+17bd4|C:\windows\SYSTEM32\ntdll.dll+6ce51"
,10,,Microsoft-Windows-Sysmon/Operational,,,,2020-08-07 14:33:44.832,,,,C:\windows\system32\svchost.exe,C:\windows\system32\svchost.exe,0x2000,,,,,-,,C:\windows\SYSTEM32\ntdll.dll+9c534|C:\windows\System32\KERNELBASE.dll+2726e|c:\windows\system32\sysmain.dll+7a8cb|c:\windows\system32\sysmain.dll+52730|c:\windows\system32\sysmain.dll+1c468|c:\windows\system32\sysmain.dll+1bf95|c:\windows\system32\sysmain.dll+74b0d|c:\windows\system32\sysmain.dll+73b32|c:\windows\system32\sysmain.dll+601a3|C:\windows\system32\svchost.exe+314c|C:\windows\System32\sechost.dll+2de2|C:\windows\System32\KERNEL32.DLL+17bd4|C:\windows\SYSTEM32\ntdll.dll+6ce51,"Process accessed:
RuleName: -
UtcTime: 2020-08-07 14:33:44.832
SourceProcessGUID: {297bc33e-5c31-5f2b-2b00-000000000400}
SourceProcessId: 1784
SourceThreadId: 1876
SourceImage: C:\windows\system32\svchost.exe
TargetProcessGUID: {297bc33e-5c2f-5f2b-0d00-000000000400}
TargetProcessId: 868
TargetImage: C:\windows\system32\svchost.exe
GrantedAccess: 0x2000
CallTrace: C:\windows\SYSTEM32\ntdll.dll+9c534|C:\windows\System32\KERNELBASE.dll+2726e|c:\windows\system32\sysmain.dll+7a8cb|c:\windows\system32\sysmain.dll+52730|c:\windows\system32\sysmain.dll+1c468|c:\windows\system32\sysmain.dll+1bf95|c:\windows\system32\sysmain.dll+74b0d|c:\windows\system32\sysmain.dll+73b32|c:\windows\system32\sysmain.dll+601a3|C:\windows\system32\svchost.exe+314c|C:\windows\System32\sechost.dll+2de2|C:\windows\System32\KERNEL32.DLL+17bd4|C:\windows\SYSTEM32\ntdll.dll+6ce51"
,10,,Microsoft-Windows-Sysmon/Operational,,,,2020-08-07 14:33:44.832,,,,C:\windows\system32\svchost.exe,C:\windows\system32\fontdrvhost.exe,0x2000,,,,,-,,C:\windows\SYSTEM32\ntdll.dll+9c534|C:\windows\System32\KERNELBASE.dll+2726e|c:\windows\system32\sysmain.dll+7a8cb|c:\windows\system32\sysmain.dll+52730|c:\windows\system32\sysmain.dll+1c468|c:\windows\system32\sysmain.dll+1bf95|c:\windows\system32\sysmain.dll+74b0d|c:\windows\system32\sysmain.dll+73b32|c:\windows\system32\sysmain.dll+601a3|C:\windows\system32\svchost.exe+314c|C:\windows\System32\sechost.dll+2de2|C:\windows\System32\KERNEL32.DLL+17bd4|C:\windows\SYSTEM32\ntdll.dll+6ce51,"Process accessed:
RuleName: -
UtcTime: 2020-08-07 14:33:44.832
SourceProcessGUID: {297bc33e-5c31-5f2b-2b00-000000000400}
SourceProcessId: 1784
SourceThreadId: 1876
SourceImage: C:\windows\system32\svchost.exe
TargetProcessGUID: {297bc33e-5c2f-5f2b-0e00-000000000400}
TargetProcessId: 880
TargetImage: C:\windows\system32\fontdrvhost.exe
GrantedAccess: 0x2000
CallTrace: C:\windows\SYSTEM32\ntdll.dll+9c534|C:\windows\System32\KERNELBASE.dll+2726e|c:\windows\system32\sysmain.dll+7a8cb|c:\windows\system32\sysmain.dll+52730|c:\windows\system32\sysmain.dll+1c468|c:\windows\system32\sysmain.dll+1bf95|c:\windows\system32\sysmain.dll+74b0d|c:\windows\system32\sysmain.dll+73b32|c:\windows\system32\sysmain.dll+601a3|C:\windows\system32\svchost.exe+314c|C:\windows\System32\sechost.dll+2de2|C:\windows\System32\KERNEL32.DLL+17bd4|C:\windows\SYSTEM32\ntdll.dll+6ce51"
,10,,Microsoft-Windows-Sysmon/Operational,,,,2020-08-07 14:33:44.832,,,,C:\windows\system32\svchost.exe,C:\windows\system32\fontdrvhost.exe,0x2000,,,,,-,,C:\windows\SYSTEM32\ntdll.dll+9c534|C:\windows\System32\KERNELBASE.dll+2726e|c:\windows\system32\sysmain.dll+7a8cb|c:\windows\system32\sysmain.dll+52730|c:\windows\system32\sysmain.dll+1c468|c:\windows\system32\sysmain.dll+1bf95|c:\windows\system32\sysmain.dll+74b0d|c:\windows\system32\sysmain.dll+73b32|c:\windows\system32\sysmain.dll+601a3|C:\windows\system32\svchost.exe+314c|C:\windows\System32\sechost.dll+2de2|C:\windows\System32\KERNEL32.DLL+17bd4|C:\windows\SYSTEM32\ntdll.dll+6ce51,"Process accessed:
RuleName: -
UtcTime: 2020-08-07 14:33:44.832
SourceProcessGUID: {297bc33e-5c31-5f2b-2b00-000000000400}
SourceProcessId: 1784
SourceThreadId: 1876
SourceImage: C:\windows\system32\svchost.exe
TargetProcessGUID: {297bc33e-5c2f-5f2b-0f00-000000000400}
TargetProcessId: 888
TargetImage: C:\windows\system32\fontdrvhost.exe
GrantedAccess: 0x2000
CallTrace: C:\windows\SYSTEM32\ntdll.dll+9c534|C:\windows\System32\KERNELBASE.dll+2726e|c:\windows\system32\sysmain.dll+7a8cb|c:\windows\system32\sysmain.dll+52730|c:\windows\system32\sysmain.dll+1c468|c:\windows\system32\sysmain.dll+1bf95|c:\windows\system32\sysmain.dll+74b0d|c:\windows\system32\sysmain.dll+73b32|c:\windows\system32\sysmain.dll+601a3|C:\windows\system32\svchost.exe+314c|C:\windows\System32\sechost.dll+2de2|C:\windows\System32\KERNEL32.DLL+17bd4|C:\windows\SYSTEM32\ntdll.dll+6ce51"
,10,,Microsoft-Windows-Sysmon/Operational,,,,2020-08-07 14:33:44.832,,,,C:\windows\system32\svchost.exe,C:\windows\system32\svchost.exe,0x2000,,,,,-,,C:\windows\SYSTEM32\ntdll.dll+9c534|C:\windows\System32\KERNELBASE.dll+2726e|c:\windows\system32\sysmain.dll+7a8cb|c:\windows\system32\sysmain.dll+52730|c:\windows\system32\sysmain.dll+1c468|c:\windows\system32\sysmain.dll+1bf95|c:\windows\system32\sysmain.dll+74b0d|c:\windows\system32\sysmain.dll+73b32|c:\windows\system32\sysmain.dll+601a3|C:\windows\system32\svchost.exe+314c|C:\windows\System32\sechost.dll+2de2|C:\windows\System32\KERNEL32.DLL+17bd4|C:\windows\SYSTEM32\ntdll.dll+6ce51,"Process accessed:
RuleName: -
UtcTime: 2020-08-07 14:33:44.832
SourceProcessGUID: {297bc33e-5c31-5f2b-2b00-000000000400}
SourceProcessId: 1784
SourceThreadId: 1876
SourceImage: C:\windows\system32\svchost.exe
TargetProcessGUID: {297bc33e-5c2f-5f2b-1000-000000000400}
TargetProcessId: 908
TargetImage: C:\windows\system32\svchost.exe
GrantedAccess: 0x2000
CallTrace: C:\windows\SYSTEM32\ntdll.dll+9c534|C:\windows\System32\KERNELBASE.dll+2726e|c:\windows\system32\sysmain.dll+7a8cb|c:\windows\system32\sysmain.dll+52730|c:\windows\system32\sysmain.dll+1c468|c:\windows\system32\sysmain.dll+1bf95|c:\windows\system32\sysmain.dll+74b0d|c:\windows\system32\sysmain.dll+73b32|c:\windows\system32\sysmain.dll+601a3|C:\windows\system32\svchost.exe+314c|C:\windows\System32\sechost.dll+2de2|C:\windows\System32\KERNEL32.DLL+17bd4|C:\windows\SYSTEM32\ntdll.dll+6ce51"
,10,,Microsoft-Windows-Sysmon/Operational,,,,2020-08-07 14:33:44.832,,,,C:\windows\system32\svchost.exe,C:\windows\system32\svchost.exe,0x2000,,,,,-,,C:\windows\SYSTEM32\ntdll.dll+9c534|C:\windows\System32\KERNELBASE.dll+2726e|c:\windows\system32\sysmain.dll+7a8cb|c:\windows\system32\sysmain.dll+52730|c:\windows\system32\sysmain.dll+1c468|c:\windows\system32\sysmain.dll+1bf95|c:\windows\system32\sysmain.dll+74b0d|c:\windows\system32\sysmain.dll+73b32|c:\windows\system32\sysmain.dll+601a3|C:\windows\system32\svchost.exe+314c|C:\windows\System32\sechost.dll+2de2|C:\windows\System32\KERNEL32.DLL+17bd4|C:\windows\SYSTEM32\ntdll.dll+6ce51,"Process accessed:
RuleName: -
UtcTime: 2020-08-07 14:33:44.832
SourceProcessGUID: {297bc33e-5c31-5f2b-2b00-000000000400}
SourceProcessId: 1784
SourceThreadId: 1876
SourceImage: C:\windows\system32\svchost.exe
TargetProcessGUID: {297bc33e-5c2f-5f2b-1100-000000000400}
TargetProcessId: 1000
TargetImage: C:\windows\system32\svchost.exe
GrantedAccess: 0x2000
CallTrace: C:\windows\SYSTEM32\ntdll.dll+9c534|C:\windows\System32\KERNELBASE.dll+2726e|c:\windows\system32\sysmain.dll+7a8cb|c:\windows\system32\sysmain.dll+52730|c:\windows\system32\sysmain.dll+1c468|c:\windows\system32\sysmain.dll+1bf95|c:\windows\system32\sysmain.dll+74b0d|c:\windows\system32\sysmain.dll+73b32|c:\windows\system32\sysmain.dll+601a3|C:\windows\system32\svchost.exe+314c|C:\windows\System32\sechost.dll+2de2|C:\windows\System32\KERNEL32.DLL+17bd4|C:\windows\SYSTEM32\ntdll.dll+6ce51"
,10,,Microsoft-Windows-Sysmon/Operational,,,,2020-08-07 14:33:44.832,,,,C:\windows\system32\svchost.exe,C:\windows\system32\svchost.exe,0x2000,,,,,-,,C:\windows\SYSTEM32\ntdll.dll+9c534|C:\windows\System32\KERNELBASE.dll+2726e|c:\windows\system32\sysmain.dll+7a8cb|c:\windows\system32\sysmain.dll+52730|c:\windows\system32\sysmain.dll+1c468|c:\windows\system32\sysmain.dll+1bf95|c:\windows\system32\sysmain.dll+74b0d|c:\windows\system32\sysmain.dll+73b32|c:\windows\system32\sysmain.dll+601a3|C:\windows\system32\svchost.exe+314c|C:\windows\System32\sechost.dll+2de2|C:\windows\System32\KERNEL32.DLL+17bd4|C:\windows\SYSTEM32\ntdll.dll+6ce51,"Process accessed:
RuleName: -
UtcTime: 2020-08-07 14:33:44.832
SourceProcessGUID: {297bc33e-5c31-5f2b-2b00-000000000400}
SourceProcessId: 1784
SourceThreadId: 1876
SourceImage: C:\windows\system32\svchost.exe
TargetProcessGUID: {297bc33e-5c2f-5f2b-1200-000000000400}
TargetProcessId: 452
TargetImage: C:\windows\system32\svchost.exe
GrantedAccess: 0x2000
CallTrace: C:\windows\SYSTEM32\ntdll.dll+9c534|C:\windows\System32\KERNELBASE.dll+2726e|c:\windows\system32\sysmain.dll+7a8cb|c:\windows\system32\sysmain.dll+52730|c:\windows\system32\sysmain.dll+1c468|c:\windows\system32\sysmain.dll+1bf95|c:\windows\system32\sysmain.dll+74b0d|c:\windows\system32\sysmain.dll+73b32|c:\windows\system32\sysmain.dll+601a3|C:\windows\system32\svchost.exe+314c|C:\windows\System32\sechost.dll+2de2|C:\windows\System32\KERNEL32.DLL+17bd4|C:\windows\SYSTEM32\ntdll.dll+6ce51"
,10,,Microsoft-Windows-Sysmon/Operational,,,,2020-08-07 14:33:44.832,,,,C:\windows\system32\svchost.exe,C:\windows\system32\LogonUI.exe,0x2000,,,,,-,,C:\windows\SYSTEM32\ntdll.dll+9c534|C:\windows\System32\KERNELBASE.dll+2726e|c:\windows\system32\sysmain.dll+7a8cb|c:\windows\system32\sysmain.dll+52730|c:\windows\system32\sysmain.dll+1c468|c:\windows\system32\sysmain.dll+1bf95|c:\windows\system32\sysmain.dll+74b0d|c:\windows\system32\sysmain.dll+73b32|c:\windows\system32\sysmain.dll+601a3|C:\windows\system32\svchost.exe+314c|C:\windows\System32\sechost.dll+2de2|C:\windows\System32\KERNEL32.DLL+17bd4|C:\windows\SYSTEM32\ntdll.dll+6ce51,"Process accessed:
RuleName: -
UtcTime: 2020-08-07 14:33:44.832
SourceProcessGUID: {297bc33e-5c31-5f2b-2b00-000000000400}
SourceProcessId: 1784
SourceThreadId: 1876
SourceImage: C:\windows\system32\svchost.exe
TargetProcessGUID: {297bc33e-5c30-5f2b-1300-000000000400}
TargetProcessId: 464
TargetImage: C:\windows\system32\LogonUI.exe
GrantedAccess: 0x2000
CallTrace: C:\windows\SYSTEM32\ntdll.dll+9c534|C:\windows\System32\KERNELBASE.dll+2726e|c:\windows\system32\sysmain.dll+7a8cb|c:\windows\system32\sysmain.dll+52730|c:\windows\system32\sysmain.dll+1c468|c:\windows\system32\sysmain.dll+1bf95|c:\windows\system32\sysmain.dll+74b0d|c:\windows\system32\sysmain.dll+73b32|c:\windows\system32\sysmain.dll+601a3|C:\windows\system32\svchost.exe+314c|C:\windows\System32\sechost.dll+2de2|C:\windows\System32\KERNEL32.DLL+17bd4|C:\windows\SYSTEM32\ntdll.dll+6ce51"
,10,,Microsoft-Windows-Sysmon/Operational,,,,2020-08-07 14:33:44.832,,,,C:\windows\system32\svchost.exe,C:\windows\system32\dwm.exe,0x2000,,,,,-,,C:\windows\SYSTEM32\ntdll.dll+9c534|C:\windows\System32\KERNELBASE.dll+2726e|c:\windows\system32\sysmain.dll+7a8cb|c:\windows\system32\sysmain.dll+52730|c:\windows\system32\sysmain.dll+1c468|c:\windows\system32\sysmain.dll+1bf95|c:\windows\system32\sysmain.dll+74b0d|c:\windows\system32\sysmain.dll+73b32|c:\windows\system32\sysmain.dll+601a3|C:\windows\system32\svchost.exe+314c|C:\windows\System32\sechost.dll+2de2|C:\windows\System32\KERNEL32.DLL+17bd4|C:\windows\SYSTEM32\ntdll.dll+6ce51,"Process accessed:
RuleName: -
UtcTime: 2020-08-07 14:33:44.832
SourceProcessGUID: {297bc33e-5c31-5f2b-2b00-000000000400}
SourceProcessId: 1784
SourceThreadId: 1876
SourceImage: C:\windows\system32\svchost.exe
TargetProcessGUID: {297bc33e-5c30-5f2b-1400-000000000400}
TargetProcessId: 704
TargetImage: C:\windows\system32\dwm.exe
GrantedAccess: 0x2000
CallTrace: C:\windows\SYSTEM32\ntdll.dll+9c534|C:\windows\System32\KERNELBASE.dll+2726e|c:\windows\system32\sysmain.dll+7a8cb|c:\windows\system32\sysmain.dll+52730|c:\windows\system32\sysmain.dll+1c468|c:\windows\system32\sysmain.dll+1bf95|c:\windows\system32\sysmain.dll+74b0d|c:\windows\system32\sysmain.dll+73b32|c:\windows\system32\sysmain.dll+601a3|C:\windows\system32\svchost.exe+314c|C:\windows\System32\sechost.dll+2de2|C:\windows\System32\KERNEL32.DLL+17bd4|C:\windows\SYSTEM32\ntdll.dll+6ce51"
